Реестровый номер контракта,Ссылка на контракт,Цена контракта,Полное наименование заказчика,Сокращенное наименование заказчика,ИНН,Дата начала исполнения контракта,Дата окончания исполнения контракта,Наименование поставщика,ИНН поставщика,Адрес поставщика,Телефон поставщика,Почта Поставщика,
№ 1770924989721000030,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1770924989721000030,"20 000 000,00 ₽","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ ЦЕНТР ПОДГОТОВКИ СПОРТИВНОГО РЕЗЕРВА""",ФГБУ ФЦПСР,7709249897,08.11.21,03.02.22,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕЛЛЕКТ-РЕСУРС"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕЛЛЕКТ-РЕСУРС"")",5905256449,"614077, КРАЙ ПЕРМСКИЙ 59, Г ПЕРМЬ, Б-Р ГАГАРИНА, 77, ОФИС 307",7-965-5753975,rv8@yandex.ru,
№ 2500311948321000042,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=2500311948321000042,"15 804 050,00 ₽","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""АВТОХОЗЯЙСТВО""","ГБУ МО ""АВТОХОЗЯЙСТВО""",5003119483,01.01.22,31.12.22,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВИАКОМПАНИЯ ""СЕВЕРО-ЗАПАД"" (ООО ""АВИАКОМПАНИЯ ""СЕВЕРО-ЗАПАД"")",1101077330,"196191, Г САНКТ-ПЕТЕРБУРГ 78, ПЛ КОНСТИТУЦИИ, 7, ЛИТЕР А, ПОМЕЩЕНИЕ 71Н",7-812-6128184,legal@northwest.aero,
№ 1770303703921000206,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1770303703921000206,"12 343 713,10 ₽",ГЛАВНОЕ УПРАВЛЕНИЕ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО МОСКОВСКОЙ ОБЛАСТИ,ГУ МВД РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ,7703037039,08.11.21,31.12.21,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МСЛ КОНСАЛТИНГ ГРУПП"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МСЛ КОНСАЛТИНГ ГРУПП"")",5029091521,"142900, ОБЛ МОСКОВСКАЯ 50, Г КАШИРА, УЛ УРИЦКОГО, ДОМ 5, ОФИС 206",8-925-1018655,pryadilshchikova.lena@mail.ru,
№ 1773411527021000382,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1773411527021000382,"1 724 116,90 ₽","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГЛАВНЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""","ФКУЗ ""ГКГ МВД РОССИИ""",7734115270,10.01.22,24.10.23,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕЖИВИКА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕЖИВИКА"")",5017118031,"ОБЛ. МОСКОВСКАЯ 50, Г. Истра, Д. Лешково, Д. 212, К. 3, ПОМЕЩ. 74",8-499-6480844,tender@ezhivika.ru,
№ 2770483583421000018,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=2770483583421000018,"16 486 714,77 ₽","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""АНАЛИТИЧЕСКИЙ ЦЕНТР""","ГБУ ""АНАЛИТИЧЕСКИЙ ЦЕНТР""",7704835834,01.01.22,31.12.22,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ЧАСТНОЕ ОХРАННОЕ ПРЕДПРИЯТИЕ ""БАЯРД-ПУЛЬТОВАЯ ОХРАНА"" (ООО ""ЧОП ""БАЯРД-ПУЛЬТОВАЯ ОХРАНА"")",7722593458,"109542, Г МОСКВА 77, ПР-КТ РЯЗАНСКИЙ, ДОМ 86/1, СТРОЕНИЕ 1, ЭТ 5 КАБ 5",+7 (495) 777-13-24,lastochkin.rn@bayard-security.ru,
№ 2502727861221000326,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=2502727861221000326,"520 000,00 ₽","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ЛЮБЕРЕЦКАЯ ОБЛАСТНАЯ БОЛЬНИЦА""","ГБУЗ МО ""ЛОБ""",5027278612,08.11.21,31.12.21,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИКУМ"" (ООО ""МЕДИКУМ"")",7710499877,"125047, Г МОСКВА 77, УЛ 1-Я БРЕСТСКАЯ, ВЛАДЕНИЕ 35, ПОМЕЩЕНИЕ 301/3",7909-910-53-86,ooomedikum@yandex.ru,
№ 2772409353121000091,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=2772409353121000091,"2 800 000,00 ₽","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ОБЪЕДИНЕННЫЙ ХУДОЖЕСТВЕННЫЙ ИСТОРИКО-АРХИТЕКТУРНЫЙ И ПРИРОДНО-ЛАНДШАФТНЫЙ МУЗЕЙ-ЗАПОВЕДНИК""","МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ОБЪЕДИНЕННЫЙ МУЗЕЙ-ЗАПОВЕДНИК, МГОМЗ",7724093531,01.01.22,31.12.22,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛАВНАЯ АВТОМОБИЛЬНАЯ КОМПАНИЯ"" (ООО ""ГЛАВКОМ"")",7714739350,"117545, Г МОСКВА 77, ПРОЕЗД ДНЕПРОПЕТРОВСКИЙ, ДОМ 5, КОМНАТА 10А",+7 (926) 966-75-93,glavkom.msk@yandex.ru,
№ 2770206615721000565,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=2770206615721000565,"1 434 440,03 ₽","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКИЙ ОБЛАСТНОЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ КЛИНИЧЕСКИЙ ИНСТИТУТ ИМ. М.Ф.ВЛАДИМИРСКОГО""",ГБУЗ МО МОНИКИ ИМ. М.Ф.ВЛАДИМИРСКОГО,7702066157,08.11.21,31.03.22,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКСИОН"" (ООО ""АКСИОН"")",9731025141,"115088, Г МОСКВА 77, УЛ ШАРИКОПОДШИПНИКОВСКАЯ, ДОМ 4, КОРПУС 4, ЭТАЖ 2 НЕЖ ПОМ III КОМ 6",7-495-1305720,aksionmsk@gmail.com,
№ 3507600979621000052,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=3507600979621000052,"8 740 907,15 ₽","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""БЛАГОУСТРОЙСТВО И ДОРОЖНОЕ ХОЗЯЙСТВО""","МБУ ""БДХ""",5076009796,08.11.21,31.12.21,"АКЦИОНЕРНОЕ ОБЩЕСТВО  ""ГАЛИЧСКИЙ АВТОКРАНОВЫЙ ЗАВОД"" (АО ""ГАКЗ"")",4403000875,"157202, ОБЛ КОСТРОМСКАЯ 44, Г ГАЛИЧ, УЛ ГЛАДЫШЕВА, ДОМ 27",7-494-3742343,gakz@yandex.ru,
№ 3501701576621000214,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=3501701576621000214,"3 366 000,00 ₽",АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ИСТРА МОСКОВСКОЙ ОБЛАСТИ,АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ИСТРА,5017015766,08.11.21,28.02.22,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ИСТРИНСКОЕ ИНФОРМАЦИОННОЕ АГЕНТСТВО МОСКОВСКОЙ ОБЛАСТИ"" (ГАУ МО ""ИСТРИНСКОЕ ИНФОРМАГЕНТСТВО"")",5017062727,"143500, ОБЛ. МОСКОВСКАЯ 50, Г. Истра, УЛ. ЛЕНИНА, Д. 72",7498-314-63-60,reklama_iv@mail.ru,
№ 1773253799921000590,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1773253799921000590,"1 878 052,80 ₽","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СПЕЦИАЛЬНЫЙ ЛЕТНЫЙ ОТРЯД ""РОССИЯ"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ","ФГБУ ""СЛО ""РОССИЯ""",7732537999,08.11.21,31.01.22,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСКЛАСЕЗ ХОЛДИНГЗ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСКЛАСЕЗ ХОЛДИНГЗ"")",7705530553,"115035, Г МОСКВА 77, УЛ ПЯТНИЦКАЯ, ДОМ 2/38, СТРОЕНИЕ 3, ЭТ/ПОМ/КОМ 4/III/1",7-495-9455200,m.trofimets@exclases.com,
№ 3504200962121000608,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=3504200962121000608,"1 773 904,00 ₽","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""СЕРГИЕВО-ПОСАДСКАЯ РАЙОННАЯ БОЛЬНИЦА""","ГБУЗ МО ""СЕРГИЕВО-ПОСАДСКАЯ РБ""",5042009621,08.11.21,31.12.21,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРВИЯ"" (ООО ""НОРВИЯ"")",6732200697,"214019, ОБЛ СМОЛЕНСКАЯ 67, Г СМОЛЕНСК, П ТИХВИНКА, ДОМ 10А, ПОМЕЩЕНИЕ 30",7-967-9899030,oam@norviya.ru. torgi@norviya.ru,
№ 1770559633921000186,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1770559633921000186,"105 315 000,00 ₽",МИНИСТЕРСТВО ПРОМЫШЛЕННОСТИ И ТОРГОВЛИ РОССИЙСКОЙ ФЕДЕРАЦИИ,МИНПРОМТОРГ РОССИИ,7705596339,08.11.21,31.12.21,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА-САУНД"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА-САУНД"")",7805091980,"196066, Г. САНКТ-ПЕТЕРБУРГ 78, ПР-КТ МОСКОВСКИЙ, Д. 212, ЛИТЕРА А, ПОМЕЩЕНИЕ 3059, 3060",8-812-4488099,sb@neva-sound.ru,
№ 1773310856921001152,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1773310856921001152,"605 582,50 ₽","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИКО-ХИРУРГИЧЕСКИЙ ЦЕНТР ИМЕНИ Н.И.ПИРОГОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ","ФГБУ ""НМХЦ ИМ. Н.И. ПИРОГОВА"" МИНЗДРАВА РОССИИ",7733108569,08.11.21,01.06.22,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТЕМ"" (ООО ""АЙТЕМ"")",7702382307,"107031, Г МОСКВА 77, УЛ РОЖДЕСТВЕНКА, ДОМ 5/7, СТР 2, ОФИС 5",84993916451,itemltd.info@gmail.com,
№ 1771404207021002214,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1771404207021002214,"2 108 183,00 ₽","МОСКОВСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ОНКОЛОГИЧЕСКИЙ ИНСТИТУТ ИМЕНИ П.А. ГЕРЦЕНА - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР РАДИОЛОГИИ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ","МНИОИ им. П.А. Герцена - филиал ФГБУ ""НМИЦ радиологии"" Минздрава России",7714042070,08.11.21,23.01.23,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАВИСФАРМ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАВИСФАРМ"")",5036171778,"142100, ОБЛ МОСКОВСКАЯ 50, Г ПОДОЛЬСК, УЛ КОМСОМОЛЬСКАЯ, ДОМ 1, СТРОЕНИЕ 49, ПОМ,КОМ 1,114",8-495-1326716,info@navispharm.ru,
№ 1970301202021000068,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1970301202021000068,"515 381,63 ₽",МЕЖРЕГИОНАЛЬНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ ПРОБИРНОЙ ПАЛАТЫ ПО ЦЕНТРАЛЬНОМУ ФЕДЕРАЛЬНОМУ ОКРУГУ,МРУ ПРОБИРНОЙ ПАЛАТЫ РОССИИ ПО ЦФО,9703012020,08.11.21,31.12.21,РАСТЕГАЕВ МАКСИМ ВЛАДИМИРОВИЧИндивидуальный предприниматель,323212839958,"ОБЛ БРЯНСКАЯ 32, Г БРЯНСК",7-4832-524903,Ip.Rmv32@gmail.com,
№ 1772708311521000444,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1772708311521000444,"1 990 695,26 ₽",ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ ОКЕАНОЛОГИИ ИМ. П.П. ШИРШОВА РОССИЙСКОЙ АКАДЕМИИ НАУК,ИО РАН,7727083115,08.11.21,13.01.22,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИКРОТЕХ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИКРОТЕХ"")",7729569670,"119330, Г МОСКВА 77, УЛ МОСФИЛЬМОВСКАЯ, 17Б",7-495-9431339,info@mctex.ru,
№ 2504805086621000185,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=2504805086621000185,"819 418,69 ₽","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ПСИХИАТРИЧЕСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 5 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГБУЗ ""ПКБ № 5 ДЗМ""",5048050866,08.11.21,31.12.21,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЖАРНАЯ МАСТЕРСКАЯ"" (ООО ""ПОЖАРНАЯ МАСТЕРСКАЯ"")",7727411550,"117042, Г МОСКВА 77, ПРОЕЗД ЧЕЧЁРСКИЙ, ДОМ 24, ПОМ I КОМ 5 ОФ 8",+7 (926) 820-23-35,govprotect@gmail.com,
№ 1773323136121000423,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1773323136121000423,"2 284 624,08 ₽","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КАНАЛ ИМЕНИ МОСКВЫ""","ФГБУ ""КАНАЛ ИМЕНИ МОСКВЫ""",7733231361,08.11.21,17.05.22,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЯРОСЛАВСКИЙ РЕЧНОЙ ПОРТ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЯРОСЛАВСКИЙ РЕЧНОЙ ПОРТ"")",7607001209,"150022, ОБЛ ЯРОСЛАВСКАЯ 76, Г ЯРОСЛАВЛЬ, УЛ 2-Я ПОРТОВАЯ, 1",7-4852-288101,info@yarport.com,
№ 1770584752921000052,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1770584752921000052,"6 800 000,00 ₽",МИНИСТЕРСТВО ЭНЕРГЕТИКИ РОССИЙСКОЙ ФЕДЕРАЦИИ,МИНЭНЕРГО РОССИИ,7705847529,08.11.21,31.12.21,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕГИОНАЛЬНЫЕ ОТРАСЛЕВЫЕ СИСТЕМЫ ИНФОРМАЦИОННОГО ОБЕСПЕЧЕНИЯ УГОЛЬНОЙ ПРОМЫШЛЕННОСТИ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕГИОНАЛЬНЫЕ ОТРАСЛЕВЫЕ СИСТЕМЫ ИНФОРМАЦИОННОГО ОБЕСПЕЧЕНИЯ УГОЛЬНОЙ ПРОМЫШЛЕННОСТИ"")",7704024730,"119049, Г. МОСКВА 77, ПР-КТ ЛЕНИНСКИЙ, Д. 2А, КОМ. 517 КОМ. 12-18",7-499-6813961,ais@riu.ru,
№ 3500303064421000004,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=3500303064421000004,"6 490 000,00 ₽","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ЦЕНТРАЛИЗОВАННАЯ БИБЛИОТЕЧНАЯ СИСТЕМА"" ЛЕНИНСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ","МБУК ""ЦБС""",5003030644,08.11.21,31.12.21,ДЬЯЧЕНКО МАКСИМ ОЛЕГОВИЧИндивидуальный предприниматель,502915333877,Г МОСКВА 77,7-495-5555555,www@mail.ru,
№ 1501700381021000062,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1501700381021000062,"7 003 958,23 ₽","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ОЗДОРОВИТЕЛЬНЫЙ КОМПЛЕКС ""СНЕГИРИ"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ","ФГБУ ""ОК ""СНЕГИРИ""",5017003810,08.11.21,31.12.21,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСВЯЗЬ-Н"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСВЯЗЬ-Н"")",5406654437,"630112, ОБЛ НОВОСИБИРСКАЯ 54, Г НОВОСИБИРСК, УЛ ПИСАРЕВА, 102",8-800-7755204,zh63@mail.ru,
№ 3500805766421000007,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=3500805766421000007,"900 537,60 ₽","УПРАВЛЕНИЕ КУЛЬТУРЫ, ФИЗИЧЕСКОЙ КУЛЬТУРЫ, СПОРТА, ТУРИЗМА И МОЛОДЕЖНОЙ ПОЛИТИКИ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ДОЛГОПРУДНЫЙ",УКФКСТИМП АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ДОЛГОПРУДНЫЙ,5008057664,08.11.21,31.12.21,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА-ПРАЗДНИК"" (ООО ""АЛЬФА-ПРАЗДНИК"")",7714736310,"141701, ОБЛ МОСКОВСКАЯ 50, Г ДОЛГОПРУДНЫЙ, ПРОЕЗД ЛИХАЧЕВСКИЙ, 4, СТР.1, ПОМ.24",7-495-6618601,alfaprazdnik@mail.ru,
№ 2500710999021000275,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=2500710999021000275,"1 289 159,66 ₽","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ДМИТРОВСКАЯ ОБЛАСТНАЯ БОЛЬНИЦА""","ГБУЗ МО ""ДМИТРОВСКАЯ ОБЛАСТНАЯ БОЛЬНИЦА""",5007109990,01.01.22,31.12.22,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕЛМЕД"" (ООО ""ИНТЕЛМЕД"")",7708680927,"115114, Г МОСКВА 77, НАБ ПАВЕЛЕЦКАЯ, ДОМ 2, СТРОЕНИЕ 1, ЭТ 1 ПОМ 110 ОФ В",7499-213-01-91,myhalechko@mail.ru,
№ 1770559633921000187,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1770559633921000187,"5 150 000,00 ₽",МИНИСТЕРСТВО ПРОМЫШЛЕННОСТИ И ТОРГОВЛИ РОССИЙСКОЙ ФЕДЕРАЦИИ,МИНПРОМТОРГ РОССИИ,7705596339,08.11.21,31.12.21,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РДФ-ТРЕЙД"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РДФ-ТРЕЙД"")",7715982767,"115093, Г МОСКВА 77, ПЕР ПАРТИЙНЫЙ, ДОМ 1, КОРПУС 58, СТР.1 ОФИС 203А",8-915-2225890,info@chuzhbinov.ru,
№ 2770701146521000431,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=2770701146521000431,"7 079 665,00 ₽","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 24 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""","ГБУЗ ""ГКБ № 24 ДЗМ""",7707011465,08.11.21,31.12.21,ВАЛУЕВ БОГДАН АНДРЕЕВИЧИндивидуальный предприниматель,381110688655,"ОБЛ ИРКУТСКАЯ 38, Г ИРКУТСК",+7 (919) 999-88-87,valuevbogdan@mail.ru,
№ 3502206238421000066,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=3502206238421000066,"2 002 000,00 ₽",АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА КОЛОМНА МОСКОВСКОЙ ОБЛАСТИ,АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА КОЛОМНА,5022062384,08.11.21,31.12.21,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ВОСКРЕСЕНСКОЕ ИНФОРМАЦИОННОЕ АГЕНТСТВО МОСКОВСКОЙ ОБЛАСТИ"" (ГАУ МО ""ВОСКРЕСЕНСКОЕ ИНФОРМАГЕНТСТВО"")",5005002441,"140200, ОБЛ МОСКОВСКАЯ 50, Г ВОСКРЕСЕНСК, УЛ ПОБЕДЫ, 16",7-496-4426532,-,
№ 1770367235121000052,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=1770367235121000052,"1 480 655,00 ₽",ФЕДЕРАЛЬНОЕ АГЕНТСТВО ПО ДЕЛАМ МОЛОДЕЖИ,РОСМОЛОДЕЖЬ,7703672351,08.11.21,31.12.21,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГСПОРТСЕРВИС"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГСПОРТСЕРВИС"")",6658450722,"620102, ОБЛ СВЕРДЛОВСКАЯ 66, Г ЕКАТЕРИНБУРГ, УЛ СЕРАФИМЫ ДЕРЯБИНОЙ, 24, ЛИТЕР А1, ОФИС 116",7-343-2903611,info@tsports.ru,
№ 2771518673321000277,https://zakupki.gov.ru//epz/contract/contractCard/common-info.html?reestrNumber=2771518673321000277,"1 704 526,22 ₽","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""","ГБУЗ МО ""МОКПТД""",7715186733,08.10.21,31.12.21,ТРУТНЕВ АЛЕКСЕЙ СЕРГЕЕВИЧИндивидуальный предприниматель,590312436114,Г МОСКВА 77,7-926-3880370,trutnev-ip@mail.ru,
